source_league_id,dest_league_id,source_league,dest_league,source_country_id,dest_country_id,source_tier,dest_tier,n_transfers,n_loans,fee_sum,fee_median,domestic_share
CN2C,CYP2,Championnat National 2 - Groupe C,2. Division,50.0,188.0,4,2,1,0,0.0,,0.0
CN2C,DK2,Championnat National 2 - Groupe C,1.Division,50.0,39.0,4,2,1,0,0.0,,0.0
CN2C,ES3A,Championnat National 2 - Groupe C,Segunda División B - Grupo I (- 20/21),50.0,157.0,4,3,1,0,0.0,,0.0
CN2C,ES3C,Championnat National 2 - Groupe C,Segunda División B - Grupo III (-20/21),50.0,157.0,4,3,1,0,0.0,,0.0
CN2C,FR1,Championnat National 2 - Groupe C,Ligue 1,50.0,50.0,4,1,10,3,5100000.0,700000.0,1.0
CN2C,FR2,Championnat National 2 - Groupe C,Ligue 2,50.0,50.0,4,2,90,24,300000.0,300000.0,1.0
CN2C,FR3,Championnat National 2 - Groupe C,Championnat National,50.0,50.0,4,3,221,20,0.0,,1.0
CN2C,GB1,Championnat National 2 - Groupe C,Premier League,50.0,189.0,4,1,1,0,270000.0,270000.0,0.0
CN2C,GB21,Championnat National 2 - Groupe C,Premier League 2,50.0,189.0,4,Reserve,2,0,0.0,,0.0
CN2C,GB3,Championnat National 2 - Groupe C,League One,50.0,189.0,4,3,2,0,0.0,,0.0
CN2C,GB4,Championnat National 2 - Groupe C,League Two,50.0,189.0,4,4,1,0,0.0,,0.0
CN2C,GR2,Championnat National 2 - Groupe C,Football League,50.0,56.0,4,3,1,0,0.0,,0.0
CN2C,ISR2,Championnat National 2 - Groupe C,Liga Leumit,50.0,74.0,4,2,1,0,0.0,,0.0
CN2C,IT1,Championnat National 2 - Groupe C,Serie A,50.0,75.0,4,1,2,0,1390000.0,1390000.0,0.0
CN2C,IT2,Championnat National 2 - Groupe C,Serie B,50.0,75.0,4,2,1,0,0.0,,0.0
CN2C,IT3A,Championnat National 2 - Groupe C,Serie C - Girone A,50.0,75.0,4,3,1,0,0.0,,0.0
CN2C,IT3C,Championnat National 2 - Groupe C,Serie C - Girone C,50.0,75.0,4,3,1,0,0.0,,0.0
CN2C,IT4I,Championnat National 2 - Groupe C,Serie D - Girone I,50.0,75.0,4,4,3,0,0.0,,0.0
CN2C,KR1,Championnat National 2 - Groupe C,SuperSport HNL,50.0,37.0,4,1,1,1,0.0,,0.0
CN2C,LET1,Championnat National 2 - Groupe C,Virsliga,50.0,92.0,4,1,1,0,0.0,,0.0
CN2C,LUX1,Championnat National 2 - Groupe C,BGL Ligue,50.0,99.0,4,1,8,0,0.0,,0.0
CN2C,MAL1,Championnat National 2 - Groupe C,Premier League (-2024),50.0,106.0,4,1,1,0,0.0,,0.0
CN2C,MAR1,Championnat National 2 - Groupe C,Botola Pro Inwi,50.0,107.0,4,1,1,0,0.0,,0.0
CN2C,NL1,Championnat National 2 - Groupe C,Eredivisie,50.0,122.0,4,1,4,1,2200000.0,2200000.0,0.0
CN2C,NL2,Championnat National 2 - Groupe C,Keuken Kampioen Divisie,50.0,122.0,4,2,3,1,0.0,,0.0
CN2C,NO1,Championnat National 2 - Groupe C,Eliteserien,50.0,125.0,4,1,2,0,212000.0,212000.0,0.0
CN2C,NO2,Championnat National 2 - Groupe C,OBOS-ligaen,50.0,125.0,4,2,1,0,0.0,,0.0
CN2C,OBLB,Championnat National 2 - Groupe C,Oberliga Baden-Württemberg,50.0,40.0,4,5,2,0,0.0,,0.0
CN2C,PO1,Championnat National 2 - Groupe C,Liga Portugal,50.0,136.0,4,1,2,0,0.0,,0.0
CN2C,PO2,Championnat National 2 - Groupe C,Liga Portugal 2,50.0,136.0,4,2,4,3,0.0,,0.0
CN2C,QSL,Championnat National 2 - Groupe C,Qatar Stars League,50.0,137.0,4,1,1,0,0.0,,0.0
CN2C,RETIREMENT,Championnat National 2 - Groupe C,RETIREMENT,50.0,,4,,69,0,0.0,,0.0
CN2C,RLSW,Championnat National 2 - Groupe C,Regionalliga Südwest,50.0,40.0,4,4,1,0,0.0,,0.0
CN2C,RLW3,Championnat National 2 - Groupe C,Regionalliga West,50.0,40.0,4,4,1,0,0.0,,0.0
CN2C,RO1,Championnat National 2 - Groupe C,SuperLiga,50.0,140.0,4,1,1,0,0.0,,0.0
CN2C,RU1,Championnat National 2 - Groupe C,Premier Liga,50.0,141.0,4,1,1,0,0.0,,0.0
CN2C,SC1,Championnat National 2 - Groupe C,Scottish Premiership,50.0,190.0,4,1,1,0,0.0,,0.0
CN2C,SIN1,Championnat National 2 - Groupe C,Singapore Premier League,50.0,153.0,4,1,1,0,0.0,,0.0
CN2C,T211,Championnat National 2 - Groupe C,U21 Süper Lig,50.0,174.0,4,Youth,1,0,0.0,,0.0
CN2C,THA2,Championnat National 2 - Groupe C,Thai League 2,50.0,167.0,4,2,1,0,0.0,,0.0
CN2C,TR2,Championnat National 2 - Groupe C,1.Lig,50.0,174.0,4,2,1,0,150000.0,150000.0,0.0
CN2C,TR3A,Championnat National 2 - Groupe C,2.Lig Beyaz,50.0,174.0,4,3,1,0,0.0,,0.0
CN2C,TS2,Championnat National 2 - Groupe C,Chance Narodni Liga,50.0,172.0,4,2,3,0,0.0,,0.0
CN2C,TUN1,Championnat National 2 - Groupe C,Ligue 1,50.0,173.0,4,1,1,0,0.0,,0.0
CN2C,UKR1,Championnat National 2 - Groupe C,Premier Liga,50.0,177.0,4,1,2,0,0.0,,0.0
CN2C,UNG1,Championnat National 2 - Groupe C,Nemzeti Bajnokság,50.0,178.0,4,1,1,0,0.0,,0.0
CN2C,UNKNOWN_CLUB,Championnat National 2 - Groupe C,UNKNOWN_CLUB,50.0,,4,,11,0,0.0,,0.0
CN2C,USA2,Championnat National 2 - Groupe C,North American Soccer League (2011 - 2012),50.0,184.0,4,2,1,0,0.0,,0.0
CN2C,USL,Championnat National 2 - Groupe C,USL Championship,50.0,184.0,4,2,2,0,0.0,,0.0
CN2C,WITHOUT_CLUB,Championnat National 2 - Groupe C,WITHOUT_CLUB,50.0,,4,,159,0,0.0,,0.0
CN2C,ZYP1,Championnat National 2 - Groupe C,Cyprus League,50.0,188.0,4,1,2,0,0.0,,0.0
CN2D,ACFF,Championnat National 2 - Groupe D,2de Nationale ACFF,50.0,19.0,4,4,4,0,0.0,,0.0
CN2D,ALG1,Championnat National 2 - Groupe D,Ligue 1,50.0,4.0,4,1,5,0,0.0,,0.0
CN2D,AND1,Championnat National 2 - Groupe D,Primera Divisió,50.0,5.0,4,1,1,0,0.0,,0.0
CN2D,BE1,Championnat National 2 - Groupe D,Jupiler Pro League,50.0,19.0,4,1,4,2,0.0,,0.0
CN2D,BE2,Championnat National 2 - Groupe D,Challenger Pro League,50.0,19.0,4,2,5,3,0.0,,0.0
CN2D,BEL3,Championnat National 2 - Groupe D,1ste Nationale,50.0,19.0,4,3,7,0,0.0,,0.0
CN2D,BRA1,Championnat National 2 - Groupe D,Campeonato Brasileiro Série A,50.0,26.0,4,1,1,1,0.0,,0.0
CN2D,BU1,Championnat National 2 - Groupe D,efbet Liga,50.0,28.0,4,1,4,0,0.0,,0.0
CN2D,BU2,Championnat National 2 - Groupe D,Vtora Liga,50.0,28.0,4,2,1,0,0.0,,0.0
CN2D,C1,Championnat National 2 - Groupe D,Super League,50.0,148.0,4,1,2,0,0.0,,0.0
CN2D,C2,Championnat National 2 - Groupe D,Challenge League,50.0,148.0,4,2,1,1,0.0,,0.0
CN2D,C3AR,Championnat National 2 - Groupe D,Championnat National 3 - Groupe K,50.0,50.0,4,5,16,1,0.0,,1.0
CN2D,C3BF,Championnat National 2 - Groupe D,Championnat National 3 - Groupe J,50.0,50.0,4,5,6,0,0.0,,1.0
CN2D,C3BR,Championnat National 2 - Groupe D,Championnat National 3 - Groupe E,50.0,50.0,4,5,11,1,0.0,,1.0
CN2D,C3CM,Championnat National 2 - Groupe D,Championnat National 3 - Groupe A,50.0,50.0,4,5,28,1,0.0,,1.0
CN2D,C3GE,Championnat National 2 - Groupe D,Championnat National 3 - Groupe I,50.0,50.0,4,5,9,0,0.0,,1.0
CN2D,C3HF,Championnat National 2 - Groupe D,Championnat National 3 - Groupe G,50.0,50.0,4,5,14,0,0.0,,1.0
CN2D,C3IF,Championnat National 2 - Groupe D,Championnat National 3 - Groupe H,50.0,50.0,4,5,19,0,0.0,,1.0
CN2D,C3NA,Championnat National 2 - Groupe D,Championnat National 3 - Groupe B,50.0,50.0,4,5,18,0,0.0,,1.0
CN2D,C3NO,Championnat National 2 - Groupe D,Championnat National 3 - Groupe F,50.0,50.0,4,5,8,1,0.0,,1.0
CN2D,C3OC,Championnat National 2 - Groupe D,National 3 - Occitanie,50.0,50.0,4,5,9,0,0.0,,1.0
CN2D,C3PL,Championnat National 2 - Groupe D,Championnat National 3 - Groupe D,50.0,50.0,4,5,10,0,0.0,,1.0
CN2D,C3VL,Championnat National 2 - Groupe D,Championnat National 3 - Groupe C,50.0,50.0,4,5,9,1,0.0,,1.0
CN2D,CAREER_BREAK,Championnat National 2 - Groupe D,CAREER_BREAK,50.0,,4,,5,0,0.0,,0.0
CN2D,CHC1,Championnat National 2 - Groupe D,1. Liga Classic Gruppe 1,50.0,148.0,4,4,1,0,0.0,,0.0
CN2D,CHC2,Championnat National 2 - Groupe D,1. Liga Classic Gruppe 2,50.0,148.0,4,4,1,0,0.0,,0.0
CN2D,CHPR,Championnat National 2 - Groupe D,Promotion League,50.0,148.0,4,3,3,0,0.0,,0.0
CN2D,CIR1,Championnat National 2 - Groupe D,2. Liga interregional - Gruppe 1,50.0,148.0,4,5,1,0,0.0,,0.0
CN2D,CLO,Championnat National 2 - Groupe D,China League One,50.0,34.0,4,2,1,0,0.0,,0.0
CN2D,CN2A,Championnat National 2 - Groupe D,Championnat National 2 - Groupe A,50.0,50.0,4,4,65,4,0.0,,1.0
CN2D,CN2B,Championnat National 2 - Groupe D,Championnat National 2 - Groupe B,50.0,50.0,4,4,48,1,0.0,,1.0
CN2D,CN2C,Championnat National 2 - Groupe D,Championnat National 2 - Groupe C,50.0,50.0,4,4,66,1,0.0,,1.0
CN2D,CN2D,Championnat National 2 - Groupe D,Championnat National 2 - Groupe D,50.0,50.0,4,4,134,4,0.0,,1.0
CN2D,CNAT,Championnat National 2 - Groupe D,National League,50.0,189.0,4,5,1,0,0.0,,0.0
CN2D,ES2,Championnat National 2 - Groupe D,LaLiga2,50.0,157.0,4,2,2,0,300000.0,300000.0,0.0
CN2D,ES3A,Championnat National 2 - Groupe D,Segunda División B - Grupo I (- 20/21),50.0,157.0,4,3,1,0,0.0,,0.0
CN2D,ES3B,Championnat National 2 - Groupe D,Segunda División B - Grupo II (-20/21),50.0,157.0,4,3,1,0,0.0,,0.0
CN2D,ES3C,Championnat National 2 - Groupe D,Segunda División B - Grupo III (-20/21),50.0,157.0,4,3,1,1,0.0,,0.0
CN2D,FR1,Championnat National 2 - Groupe D,Ligue 1,50.0,50.0,4,1,12,2,0.0,,1.0
CN2D,FR2,Championnat National 2 - Groupe D,Ligue 2,50.0,50.0,4,2,67,18,1000000.0,1000000.0,1.0
CN2D,FR3,Championnat National 2 - Groupe D,Championnat National,50.0,50.0,4,3,164,23,0.0,,1.0
CN2D,GB2,Championnat National 2 - Groupe D,Championship,50.0,189.0,4,2,1,0,8000000.0,8000000.0,0.0
CN2D,GB21,Championnat National 2 - Groupe D,Premier League 2,50.0,189.0,4,Reserve,3,1,0.0,,0.0
CN2D,GB3,Championnat National 2 - Groupe D,League One,50.0,189.0,4,3,3,0,0.0,,0.0
CN2D,GB4,Championnat National 2 - Groupe D,League Two,50.0,189.0,4,4,1,0,0.0,,0.0
CN2D,GR1,Championnat National 2 - Groupe D,Super League 1,50.0,56.0,4,1,1,0,0.0,,0.0
CN2D,GR2,Championnat National 2 - Groupe D,Football League,50.0,56.0,4,3,1,0,0.0,,0.0
CN2D,GR2S,Championnat National 2 - Groupe D,Football League Süd,50.0,56.0,4,2,1,0,0.0,,0.0
CN2D,GRS2,Championnat National 2 - Groupe D,Super League 2,50.0,56.0,4,2,1,0,0.0,,0.0
CN2D,ISR1,Championnat National 2 - Groupe D,Ligat ha'Al,50.0,74.0,4,1,1,0,0.0,,0.0
CN2D,IT2,Championnat National 2 - Groupe D,Serie B,50.0,75.0,4,2,3,2,0.0,,0.0
CN2D,IT3A,Championnat National 2 - Groupe D,Serie C - Girone A,50.0,75.0,4,3,2,1,400000.0,400000.0,0.0
CN2D,IT4A,Championnat National 2 - Groupe D,Serie D - Girone A,50.0,75.0,4,4,1,0,0.0,,0.0
CN2D,IT4C,Championnat National 2 - Groupe D,Serie D - Girone C,50.0,75.0,4,4,1,0,0.0,,0.0
CN2D,ITJ1,Championnat National 2 - Groupe D,Campionato Primavera Girone A,50.0,75.0,4,Youth,1,0,1500000.0,1500000.0,0.0
CN2D,ITJ2,Championnat National 2 - Groupe D,Campionato Primavera Girone B,50.0,75.0,4,Youth,1,0,0.0,,0.0
CN2D,JFL,Championnat National 2 - Groupe D,Japan Football League,50.0,77.0,4,4,1,0,0.0,,0.0
CN2D,KR2,Championnat National 2 - Groupe D,Prva Nogometna Liga,50.0,37.0,4,2,1,0,0.0,,0.0
CN2D,LI1,Championnat National 2 - Groupe D,A Lyga,50.0,98.0,4,1,1,0,0.0,,0.0
CN2D,LUX1,Championnat National 2 - Groupe D,BGL Ligue,50.0,99.0,4,1,1,0,0.0,,0.0
CN2D,MAR1,Championnat National 2 - Groupe D,Botola Pro Inwi,50.0,107.0,4,1,4,1,0.0,,0.0
CN2D,MLS1,Championnat National 2 - Groupe D,Major League Soccer,50.0,184.0,4,1,1,0,0.0,,0.0
CN2D,NL1,Championnat National 2 - Groupe D,Eredivisie,50.0,122.0,4,1,1,1,0.0,,0.0
CN2D,NL2,Championnat National 2 - Groupe D,Keuken Kampioen Divisie,50.0,122.0,4,2,1,1,0.0,,0.0
CN2D,NO2,Championnat National 2 - Groupe D,OBOS-ligaen,50.0,125.0,4,2,1,0,0.0,,0.0
CN2D,OBLB,Championnat National 2 - Groupe D,Oberliga Baden-Württemberg,50.0,40.0,4,5,2,0,0.0,,0.0
CN2D,PDV1,Championnat National 2 - Groupe D,Primera División Clausura,50.0,36.0,4,1,1,1,0.0,,0.0
CN2D,PL34,Championnat National 2 - Groupe D,Betclic 3 Liga - Gruppe IV,50.0,135.0,4,4,1,0,0.0,,0.0
CN2D,PO1,Championnat National 2 - Groupe D,Liga Portugal,50.0,136.0,4,1,4,2,0.0,,0.0
CN2D,PO2,Championnat National 2 - Groupe D,Liga Portugal 2,50.0,136.0,4,2,3,2,0.0,,0.0
CN2D,QU2L,Championnat National 2 - Groupe D,Qatari Second Division,50.0,137.0,4,2,1,0,0.0,,0.0
CN2D,RETIREMENT,Championnat National 2 - Groupe D,RETIREMENT,50.0,,4,,56,0,0.0,,0.0
CN2D,RO1,Championnat National 2 - Groupe D,SuperLiga,50.0,140.0,4,1,2,0,0.0,,0.0
CN2D,RO2,Championnat National 2 - Groupe D,Liga 2,50.0,140.0,4,2,1,0,0.0,,0.0
CN2D,SC2,Championnat National 2 - Groupe D,Scottish Championship,50.0,190.0,4,2,1,0,0.0,,0.0
CN2D,SK2,Championnat National 2 - Groupe D,MONACObet liga,50.0,154.0,4,2,1,0,0.0,,0.0
CN2D,SL1,Championnat National 2 - Groupe D,Prva Liga,50.0,155.0,4,1,1,0,0.0,,0.0
CN2D,SLO1,Championnat National 2 - Groupe D,Niké Liga,50.0,154.0,4,1,4,0,0.0,,0.0
CN2D,TR1,Championnat National 2 - Groupe D,Süper Lig,50.0,174.0,4,1,1,0,30000.0,30000.0,0.0
CN2D,TR4B,Championnat National 2 - Groupe D,3.Lig Grup 2,50.0,174.0,4,4,1,0,0.0,,0.0
CN2D,TS2,Championnat National 2 - Groupe D,Chance Narodni Liga,50.0,172.0,4,2,1,0,0.0,,0.0
CN2D,TUN1,Championnat National 2 - Groupe D,Ligue 1,50.0,173.0,4,1,1,0,0.0,,0.0
CN2D,UAE1,Championnat National 2 - Groupe D,UAE Pro League,50.0,183.0,4,1,1,0,0.0,,0.0
CN2D,UNKNOWN_CLUB,Championnat National 2 - Groupe D,UNKNOWN_CLUB,50.0,,4,,9,0,0.0,,0.0
CN2D,VFVA,Championnat National 2 - Groupe D,2de Nationale VV A,50.0,19.0,4,4,1,0,0.0,,0.0
CN2D,VIE1,Championnat National 2 - Groupe D,V.League 1,50.0,185.0,4,1,1,0,0.0,,0.0
CN2D,VLSB,Championnat National 2 - Groupe D,Verbandsliga Südbaden,50.0,40.0,4,6,1,0,0.0,,0.0
CN2D,WER1,Championnat National 2 - Groupe D,Vysheyshaya Liga,50.0,18.0,4,1,1,0,0.0,,0.0
CN2D,WITHOUT_CLUB,Championnat National 2 - Groupe D,WITHOUT_CLUB,50.0,,4,,108,0,0.0,,0.0
CN44,CHL3,Chinese U21 League (Final Stage),China League Two A,34.0,34.0,4,3,2,0,0.0,,1.0
CN44,CL3S,Chinese U21 League (Final Stage),China League Two B,34.0,34.0,4,3,8,5,0.0,,1.0
CN44,CLO,Chinese U21 League (Final Stage),China League One,34.0,34.0,4,2,7,5,9853.0,9853.0,1.0
CN44,CSL,Chinese U21 League (Final Stage),Chinese Super League,34.0,34.0,4,1,1,1,6421.0,6421.0,1.0
CN44,WITHOUT_CLUB,Chinese U21 League (Final Stage),WITHOUT_CLUB,34.0,,4,,4,0,0.0,,0.0
CNAT,18GB,National League,U18 Premier League - Final Stage,189.0,189.0,5,PlayoffRelegation,1,1,0.0,,1.0
CNAT,AUS1,National League,A-League Men,189.0,12.0,5,1,3,0,0.0,,0.0
CNAT,BE1,National League,Jupiler Pro League,189.0,19.0,5,1,1,0,0.0,,0.0
CNAT,BE2,National League,Challenger Pro League,189.0,19.0,5,2,1,0,0.0,,0.0
CNAT,BU1,National League,efbet Liga,189.0,28.0,5,1,1,0,0.0,,0.0
CNAT,C2,National League,Challenge League,189.0,148.0,5,2,1,0,0.0,,0.0
CNAT,CA1F,National League,Canadian Premier League Fall Season,189.0,80.0,5,1,1,0,0.0,,0.0
CNAT,CAREER_BREAK,National League,CAREER_BREAK,189.0,,5,,17,0,0.0,,0.0
CNAT,CDN1,National League,Canadian Premier League,189.0,80.0,5,1,2,1,0.0,,0.0
CNAT,CLO,National League,China League One,189.0,34.0,5,2,1,0,0.0,,0.0
CNAT,CN2A,National League,Championnat National 2 - Groupe A,189.0,50.0,5,4,2,0,0.0,,0.0
CNAT,CNAT,National League,National League,189.0,189.0,5,5,1028,386,915000.0,25000.0,1.0
CNAT,CYP2,National League,2. Division,189.0,188.0,5,2,1,0,0.0,,0.0
CNAT,DK2,National League,1.Division,189.0,39.0,5,2,1,0,0.0,,0.0
CNAT,E21P,National League,Premier League 2 Playoffs,189.0,189.0,5,PlayoffRelegation,5,5,0.0,,1.0
CNAT,FI2,National League,Ykkösliiga,189.0,49.0,5,2,1,0,0.0,,0.0
CNAT,FR2,National League,Ligue 2,189.0,50.0,5,2,2,0,0.0,,0.0
CNAT,FR3,National League,Championnat National,189.0,50.0,5,3,1,0,0.0,,0.0
CNAT,GB1,National League,Premier League,189.0,189.0,5,1,77,69,5935000.0,270000.0,1.0
CNAT,GB18,National League,U18 Premier League,189.0,189.0,5,Youth,4,3,0.0,,1.0
CNAT,GB2,National League,Championship,189.0,189.0,5,2,450,395,4827500.0,120000.0,1.0
CNAT,GB21,National League,Premier League 2,189.0,189.0,5,Reserve,221,211,110000.0,110000.0,1.0
CNAT,GB3,National League,League One,189.0,189.0,5,3,626,486,3553700.0,80000.0,1.0
CNAT,GB4,National League,League Two,189.0,189.0,5,4,742,448,3485000.0,100000.0,1.0
CNAT,GBR,National League,Premier Reserve League,189.0,189.0,5,Reserve,8,8,0.0,,1.0
CNAT,GI1,National League,Gibraltar Football League,189.0,266.0,5,1,4,0,0.0,,0.0
CNAT,GR1,National League,Super League 1,189.0,56.0,5,1,1,0,0.0,,0.0
CNAT,HGKG,National League,Hongkong Premier League,189.0,218.0,5,1,1,0,0.0,,0.0
CNAT,INIL,National League,I-League,189.0,67.0,5,2,2,0,0.0,,0.0
CNAT,IR1,National League,League of Ireland Premier Division,189.0,72.0,5,1,17,0,0.0,,0.0
CNAT,IR2,National League,League of Ireland First Division,189.0,72.0,5,2,4,0,0.0,,0.0
CNAT,IS1,National League,Besta deild,189.0,73.0,5,1,4,0,0.0,,0.0
CNAT,IS2,National League,Lengjudeild,189.0,73.0,5,2,1,0,0.0,,0.0
CNAT,ISL3,National League,2. deild,189.0,73.0,5,3,1,0,0.0,,0.0
CNAT,IT4Z,National League,Lega Pro Seconda Divisione - Girone C,189.0,75.0,5,4,1,0,0.0,,0.0
CNAT,JAP1,National League,J1 League,189.0,77.0,5,1,1,0,0.0,,0.0
CNAT,JPL1,National League,Jamaica Premier League,189.0,76.0,5,1,1,0,0.0,,0.0
CNAT,KAS1,National League,Premier Liga,189.0,81.0,5,1,1,0,0.0,,0.0
CNAT,L3,National League,3. Liga,189.0,40.0,5,3,1,0,0.0,,0.0
CNAT,MAL1,National League,Premier League (-2024),189.0,106.0,5,1,3,2,0.0,,0.0
CNAT,MLS1,National League,Major League Soccer,189.0,184.0,5,1,1,0,0.0,,0.0
CNAT,MNP3,National League,MLS Next Pro,189.0,184.0,5,3,1,0,0.0,,0.0
CNAT,NIR1,National League,Premiership,189.0,192.0,5,1,9,0,0.0,,0.0
CNAT,NL2,National League,Keuken Kampioen Divisie,189.0,122.0,5,2,2,0,0.0,,0.0
CNAT,NLN6,National League,National League North,189.0,189.0,5,6,353,130,0.0,,1.0
CNAT,NLS6,National League,National League South,189.0,189.0,5,6,448,143,0.0,,1.0
CNAT,NO1,National League,Eliteserien,189.0,125.0,5,1,1,0,0.0,,0.0
CNAT,NO2,National League,OBOS-ligaen,189.0,125.0,5,2,1,0,0.0,,0.0
CNAT,OBLC,National League,Hessenliga,189.0,40.0,5,5,1,0,0.0,,0.0
CNAT,PO1,National League,Liga Portugal,189.0,136.0,5,1,1,0,0.0,,0.0
CNAT,PO2,National League,Liga Portugal 2,189.0,136.0,5,2,1,0,0.0,,0.0
CNAT,RETIREMENT,National League,RETIREMENT,189.0,,5,,127,0,0.0,,0.0
CNAT,RLN4,National League,Regionalliga Nordost,189.0,40.0,5,4,1,0,0.0,,0.0
CNAT,RLW3,National League,Regionalliga West,189.0,40.0,5,4,1,0,0.0,,0.0
CNAT,RO1,National League,SuperLiga,189.0,140.0,5,1,1,0,0.0,,0.0
CNAT,SC1,National League,Scottish Premiership,189.0,190.0,5,1,58,10,275500.0,119000.0,0.0
CNAT,SC2,National League,Scottish Championship,189.0,190.0,5,2,29,7,0.0,,0.0
CNAT,SC3,National League,Scottish League One,189.0,190.0,5,3,10,2,0.0,,0.0
CNAT,SC4,National League,Scottish League Two,189.0,190.0,5,4,2,1,0.0,,0.0
CNAT,SC5H,National League,Scottish Highland Football League,189.0,190.0,5,5,1,0,0.0,,0.0
CNAT,SE2,National League,Superettan,189.0,147.0,5,2,1,0,0.0,,0.0
CNAT,SE3S,National League,Ettan Södra,189.0,147.0,5,3,1,0,0.0,,0.0
CNAT,SL1,National League,Prva Liga,189.0,155.0,5,1,1,0,0.0,,0.0
CNAT,SLO1,National League,Niké Liga,189.0,154.0,5,1,1,0,0.0,,0.0
CNAT,TR1,National League,Süper Lig,189.0,174.0,5,1,1,0,0.0,,0.0
CNAT,TR4B,National League,3.Lig Grup 2,189.0,174.0,5,4,1,0,0.0,,0.0
CNAT,TS2,National League,Chance Narodni Liga,189.0,172.0,5,2,1,0,0.0,,0.0
CNAT,UD2L,National League,USSF Division 2 Professional League (2010),189.0,184.0,5,2,1,0,0.0,,0.0
CNAT,UNG1,National League,Nemzeti Bajnokság,189.0,178.0,5,1,2,0,0.0,,0.0
CNAT,UNKNOWN_CLUB,National League,UNKNOWN_CLUB,189.0,,5,,14,0,0.0,,0.0
CNAT,USL,National League,USL Championship,189.0,184.0,5,2,4,0,0.0,,0.0
CNAT,WAL1,National League,Cymru Premier,189.0,191.0,5,1,22,4,0.0,,0.0
CNAT,WITHOUT_CLUB,National League,WITHOUT_CLUB,189.0,,5,,317,0,0.0,,0.0
CO22,AR1N,Torneo DIMAYOR II,Liga Profesional de Fútbol (- 23/24),83.0,9.0,2,1,3,2,0.0,,0.0
CO22,AR3D,Torneo DIMAYOR II,Primera División B Clausura,83.0,9.0,2,3,1,0,0.0,,0.0
CO22,AR3F,Torneo DIMAYOR II,Federal A - Fase Campeonato,83.0,9.0,2,3,1,0,0.0,,0.0
CO22,ARG2,Torneo DIMAYOR II,Primera Nacional,83.0,9.0,2,2,2,0,0.0,,0.0
CO22,ARGC,Torneo DIMAYOR II,Torneo Clausura,83.0,9.0,2,1,2,2,0.0,,0.0
CO22,B1AP,Torneo DIMAYOR II,División Profesional Apertura,83.0,23.0,2,1,1,0,0.0,,0.0
CO22,BRA1,Torneo DIMAYOR II,Campeonato Brasileiro Série A,83.0,26.0,2,1,2,1,0.0,,0.0
CO22,BRNE,Torneo DIMAYOR II,Copa do Nordeste,83.0,26.0,2,Cup,1,0,0.0,,0.0
CO22,CB20,Torneo DIMAYOR II,CBF Brasileiro U20,83.0,26.0,2,Youth,1,1,0.0,,0.0
CO22,CO22,Torneo DIMAYOR II,Torneo DIMAYOR II,83.0,83.0,2,2,14,1,0.0,,1.0
CO22,COL1,Torneo DIMAYOR II,Liga Dimayor Finalización,83.0,83.0,2,1,54,26,310000.0,155000.0,1.0
CO22,DO1P,Torneo DIMAYOR II,Liga Dominicana de Fútbol - Liguilla,83.0,43.0,2,1,2,0,0.0,,0.0
CO22,DOM1,Torneo DIMAYOR II,Liga Dominicana de Fútbol,83.0,43.0,2,1,1,0,0.0,,0.0
CO22,FI2,Torneo DIMAYOR II,Ykkösliiga,83.0,49.0,2,2,1,0,0.0,,0.0
CO22,GB2,Torneo DIMAYOR II,Championship,83.0,189.0,2,2,1,0,0.0,,0.0
CO22,GRS2,Torneo DIMAYOR II,Super League 2,83.0,56.0,2,2,2,0,0.0,,0.0
CO22,IJ1,Torneo DIMAYOR II,Primavera 1,83.0,75.0,2,Youth,1,0,250000.0,250000.0,0.0
CO22,ILI2,Torneo DIMAYOR II,Championship,83.0,68.0,2,2,1,0,0.0,,0.0
CO22,L1,Torneo DIMAYOR II,Bundesliga,83.0,40.0,2,1,1,0,2000000.0,2000000.0,0.0
CO22,MEXA,Torneo DIMAYOR II,Liga MX Apertura,83.0,110.0,2,1,1,0,1360000.0,1360000.0,0.0
CO22,MLS1,Torneo DIMAYOR II,Major League Soccer,83.0,184.0,2,1,1,0,0.0,,0.0
CO22,PDV1,Torneo DIMAYOR II,Primera División Clausura,83.0,36.0,2,1,1,0,0.0,,0.0
CO22,PER2,Torneo DIMAYOR II,Liga 2,83.0,133.0,2,2,2,0,0.0,,0.0
CO22,PN1C,Torneo DIMAYOR II,Liga Panameña de Fútbol Clausura,83.0,130.0,2,1,2,0,0.0,,0.0
CO22,PO1,Torneo DIMAYOR II,Liga Portugal,83.0,136.0,2,1,1,1,0.0,,0.0
CO22,PO2,Torneo DIMAYOR II,Liga Portugal 2,83.0,136.0,2,2,3,2,0.0,,0.0
CO22,QU2L,Torneo DIMAYOR II,Qatari Second Division,83.0,137.0,2,2,1,0,0.0,,0.0
CO22,RETIREMENT,Torneo DIMAYOR II,RETIREMENT,83.0,,2,,9,0,0.0,,0.0
CO22,RU2,Torneo DIMAYOR II,1.Division,83.0,141.0,2,2,1,0,0.0,,0.0
CO22,SER1,Torneo DIMAYOR II,Super Liga Srbije,83.0,215.0,2,1,1,1,0.0,,0.0
CO22,SL1C,Torneo DIMAYOR II,Primera División Clausura,83.0,45.0,2,1,1,0,0.0,,0.0
